Res1;Res2;Res3;Res4;Res5;Res6;Res7
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,048466902;1,538906149;0,696842982;1,644541953;0,178451375;0,007527236;9,710798324
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,062365245;0,261264604;0,540469034;1,89779664;0,617826089;0,009685742;0,504271133
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,288314427;1,196132728;0,57008169;1,907688706;0,147249625;0,044777168;4,456359368
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,726348629;0,010927349;0,413918757;0,723515223;0,057;0,112806824;5,443136697
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
0,148700672;0,479809534;0,058188236;0,97258495;0,121847432;0,023094214;4,794358713
